Shimmer_89F4_TimestampSync_Unix_CAL,Shimmer_89F4_ECG_EMG_Status1_LPF_CAL,Shimmer_89F4_ECG_EMG_Status2_LPF_CAL,Shimmer_89F4_ECG_IBI_LA_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_LA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_Vx_RL_LPF_CAL,Shimmer_89F4_ECG_LA_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_LA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_Vx_RL_24BIT_LPF_CAL,Shimmer_89F4_ECGtoHR_LA_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_LA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_Vx_RL_LPF_CAL
1.71E+12,128,128,-1,-1,-1,-1,39.37755884,10.44768141,49.82524025,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.38144531,10.44765101,49.82909632,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.38556275,10.44762249,49.83318524,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.38992027,10.44759622,49.83751649,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.39452715,10.44757265,49.8420998,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.39939289,10.44755224,49.84694513,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.40452713,10.44753551,49.85206264,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.40993975,10.447523,49.85746275,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.41564082,10.44751528,49.8631561,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.42164054,10.44751298,49.86915352,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.42794929,10.44751677,49.87546606,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.43457758,10.44752733,49.88210491,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.44153605,10.44754538,49.88908143,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.44883539,10.44757166,49.89640705,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.45648633,10.44760695,49.90409328,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.46449971,10.44765207,49.91215177,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.4728864,10.44770785,49.92059424,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.48165732,10.44777516,49.92943248,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.49082341,10.44785491,49.93867833,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.50039555,10.44794808,49.94834363,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.51038459,10.44805561,49.95844021,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.52080131,10.44817851,49.96897982,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.53165638,10.44831778,49.97997416,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.54296038,10.44847445,49.99143483,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.5547238,10.44864955,50.00337335,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.56695699,10.4488441,50.0158011,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.57967012,10.44905918,50.0287293,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.59287321,10.44929583,50.04216903,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.6065761,10.4495551,50.0561312,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.62078852,10.44983802,50.07062654,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.63552007,10.45014554,50.08566561,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.65078017,10.45047862,50.10125879,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.66657804,10.45083821,50.11741625,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.68292255,10.45122531,50.13414787,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,39.69982214,10.451641,50.15146314,-605.0000721,-1,-1,-1,-1
