Shimmer_86BB_TimestampSync_Unix_CAL,Shimmer_86BB_GSR_Range_LPF_CAL,Shimmer_86BB_GSR_Skin_Conductance_LPF_CAL,Shimmer_86BB_GSR_Skin_Resistance_LPF_CAL,Shimmer_86BB_PPG_A13_LPF_CAL,Shimmer_86BB_PPG_IBI_LPF_CAL,Shimmer_86BB_PPGtoHR_LPF_CAL
1.71E+12,2,3.392819028,294.7403468,2934.647396,-1,-1
1.71E+12,2,3.39275359,294.7460408,2934.641692,-1,-1
1.71E+12,2,3.392686121,294.7519117,2934.635891,-1,-1
1.71E+12,2,3.39261662,294.7579595,2934.629994,-1,-1
1.71E+12,2,3.392545089,294.7641841,2934.624006,-1,-1
1.71E+12,2,3.392471535,294.7705849,2934.617928,-1,-1
1.71E+12,2,3.392395965,294.7771611,2934.611763,-1,-1
1.71E+12,2,3.392318389,294.7839121,2934.605516,-1,-1
1.71E+12,2,3.392238818,294.7908369,2934.599192,-1,-1
1.71E+12,2,3.392157269,294.797934,2934.592795,-1,-1
1.71E+12,2,3.392073763,294.8052014,2934.586328,-1,-1
1.71E+12,2,3.391988327,294.812637,2934.579797,-1,-1
1.71E+12,2,3.391900987,294.8202384,2934.573207,-1,-1
1.71E+12,2,3.391811771,294.8280032,2934.566561,-1,-1
1.71E+12,2,3.391720713,294.8359285,2934.559865,-1,-1
1.71E+12,2,3.391627848,294.8440113,2934.553125,-1,-1
1.71E+12,2,3.391533216,294.8522479,2934.546343,-1,-1
1.71E+12,2,3.391436861,294.8606347,2934.539526,-1,-1
1.71E+12,2,3.391338831,294.8691674,2934.532681,-1,-1
1.71E+12,2,3.391239181,294.8778414,2934.525812,-1,-1
1.71E+12,2,3.391137965,294.8866517,2934.518922,-1,-1
1.71E+12,2,3.391035243,294.8955933,2934.512019,-1,-1
1.71E+12,2,3.390931081,294.9046604,2934.505108,-1,-1
1.71E+12,2,3.390825543,294.9138475,2934.498191,-1,-1
1.71E+12,2,3.390718694,294.9231488,2934.491273,-1,-1
1.71E+12,2,3.390610606,294.9325581,2934.484361,-1,-1
1.71E+12,2,3.390501354,294.942069,2934.477457,-1,-1
1.71E+12,2,3.390391014,294.9516747,2934.470566,-1,-1
1.71E+12,2,3.390279663,294.9613686,2934.463695,-1,-1
1.71E+12,2,3.39016738,294.9711437,2934.45685,-1,-1
1.71E+12,2,3.39005425,294.9809928,2934.450034,-1,-1
1.71E+12,2,3.389940358,294.9909084,2934.44325,-1,-1
1.71E+12,2,3.389825792,295.0008828,2934.436506,-1,-1
1.71E+12,2,3.389710646,295.0109079,2934.429805,-1,-1
1.71E+12,2,3.389595014,295.0209755,2934.42315,-1,-1
1.71E+12,2,3.389478991,295.0310772,2934.416549,-1,-1
1.71E+12,2,3.389362675,295.0412046,2934.410006,-1,-1
1.71E+12,2,3.389246163,295.0513492,2934.403523,-1,-1
1.71E+12,2,3.389129556,295.0615023,2934.397102,-1,-1
1.71E+12,2,3.389012953,295.0716551,2934.390751,-1,-1
1.71E+12,2,3.388896456,295.0817989,2934.38447,-1,-1
1.71E+12,2,3.388780169,295.0919245,2934.378264,-1,-1
1.71E+12,2,3.388664197,295.1020229,2934.372138,-1,-1
1.71E+12,2,3.388548648,295.1120845,2934.366099,-1,-1
1.71E+12,2,3.38843363,295.1221001,2934.360148,-1,-1
1.71E+12,2,3.388319247,295.1320604,2934.354286,-1,-1
1.71E+12,2,3.388205605,295.1419564,2934.348519,-1,-1
1.71E+12,2,3.388092809,295.1517788,2934.342851,-1,-1
1.71E+12,2,3.387980965,295.1615184,2934.337284,-1,-1
1.71E+12,2,3.387870178,295.1711661,2934.331822,-1,-1
1.71E+12,2,3.387760554,295.1807127,2934.326468,-1,-1
1.71E+12,2,3.387652199,295.1901489,2934.321222,-1,-1
1.71E+12,2,3.387545214,295.1994658,2934.316087,-1,-1
1.71E+12,2,3.387439701,295.2086546,2934.311065,-1,-1
1.71E+12,2,3.387335761,295.2177065,2934.306158,-1,-1
1.71E+12,2,3.387233494,295.2266128,2934.301367,-1,-1
1.71E+12,2,3.387132997,295.2353651,2934.296694,-1,-1
1.71E+12,2,3.387034368,295.2439547,2934.29214,-1,-1
1.71E+12,2,3.386937703,295.2523733,2934.287706,-1,-1
1.71E+12,2,3.386843098,295.2606126,2934.283389,-1,-1
1.71E+12,2,3.386750647,295.2686644,2934.279191,-1,-1
1.71E+12,2,3.386660444,295.2765203,2934.275112,-1,-1
1.71E+12,2,3.386572577,295.2841729,2934.271153,-1,-1
1.71E+12,2,3.386487132,295.2916147,2934.267313,-1,-1
1.71E+12,2,3.38640419,295.2988383,2934.263595,-1,-1
1.71E+12,2,3.38632383,295.3058372,2934.259995,-1,-1
1.71E+12,2,3.386246127,295.3126047,2934.256512,-1,-1
1.71E+12,2,3.386171153,295.3191344,2934.253148,-1,-1
1.71E+12,2,3.38609898,295.3254203,2934.249901,-1,-1
1.71E+12,2,3.386029673,295.3314565,2934.246768,-1,-1
1.71E+12,2,3.385963297,295.3372375,2934.243748,-1,-1
1.71E+12,2,3.38589991,295.3427581,2934.240842,-1,-1
1.71E+12,2,3.385839572,295.348013,2934.238046,-1,-1
1.71E+12,2,3.385782342,295.3529973,2934.235358,-1,-1
1.71E+12,2,3.385728273,295.3577062,2934.232779,-1,-1
1.71E+12,2,3.385677415,295.3621354,2934.230308,-1,-1
1.71E+12,2,3.385629817,295.3662806,2934.227942,-1,-1
1.71E+12,2,3.38558552,295.3701382,2934.225678,-1,-1
1.71E+12,2,3.385544563,295.373705,2934.223516,-1,-1
1.71E+12,2,3.38550698,295.3769777,2934.221453,-1,-1
1.71E+12,2,3.385472805,295.3799536,2934.219487,-1,-1
1.71E+12,2,3.385442069,295.3826299,2934.217616,-1,-1
1.71E+12,2,3.385414803,295.3850039,2934.21584,-1,-1
1.71E+12,2,3.38539103,295.3870736,2934.214153,-1,-1
1.71E+12,2,3.385370772,295.3888371,2934.212554,-1,-1
1.71E+12,2,3.385354045,295.390293,2934.211041,-1,-1
1.71E+12,2,3.385340863,295.3914401,2934.209613,-1,-1
1.71E+12,2,3.385331235,295.3922776,2934.208265,-1,-1
