Shimmer_89F4_TimestampSync_Unix_CAL,Shimmer_89F4_ECG_EMG_Status1_LPF_CAL,Shimmer_89F4_ECG_EMG_Status2_LPF_CAL,Shimmer_89F4_ECG_IBI_LA_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_LA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_Vx_RL_LPF_CAL,Shimmer_89F4_ECG_LA_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_LA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_Vx_RL_24BIT_LPF_CAL,Shimmer_89F4_ECGtoHR_LA_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_LA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_Vx_RL_LPF_CAL
1.71E+12,128,128,-1,-1,-1,-1,-9.719333078,2.310809968,-7.40852311,-10.85689128,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.718997759,2.30206463,-7.416933129,-10.84984731,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.718676624,2.29333308,-7.425343543,-10.84281525,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.718370544,2.284619046,-7.433751498,-10.83579781,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.718080345,2.275926297,-7.442154048,-10.82879764,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.717806815,2.267258665,-7.45054815,-10.82181739,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.717550708,2.258620057,-7.458930651,-10.81485966,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.717312755,2.250014427,-7.467298328,-10.80792698,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.717093655,2.241445735,-7.47564792,-10.80102188,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.71689406,2.232917927,-7.483976133,-10.79414684,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.71671461,2.224434969,-7.49227964,-10.78730426,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.716555912,2.216000825,-7.500555087,-10.78049651,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.716418528,2.207619429,-7.508799099,-10.77372587,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.716302957,2.199294673,-7.517008285,-10.76699451,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.716209641,2.191030385,-7.525179256,-10.76030453,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.716138965,2.18283032,-7.533308644,-10.753658,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.71609126,2.17469814,-7.54139312,-10.7470569,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.716066804,2.166637416,-7.549429389,-10.74050305,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.716065807,2.15865161,-7.557414197,-10.73399822,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.716088416,2.150744068,-7.565344348,-10.7275441,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.716134736,2.142918011,-7.573216725,-10.72114228,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.716204831,2.135176496,-7.581028335,-10.7147942,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.716298736,2.127522403,-7.588776333,-10.70850125,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.716416468,2.119958437,-7.596458031,-10.70226467,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.716557984,2.11248712,-7.604070864,-10.69608563,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.716723196,2.105110892,-7.611612304,-10.68996518,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.716911953,2.097832136,-7.619079817,-10.68390428,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.717124033,2.090653114,-7.626470919,-10.67790374,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.717359139,2.083575942,-7.633783197,-10.67196428,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.717616901,2.076602561,-7.64101434,-10.6660865,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.717896904,2.069734761,-7.648162143,-10.6602709,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.718198704,2.062974166,-7.655224538,-10.65451788,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.718521831,2.056322225,-7.662199606,-10.64882777,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.718865769,2.049780228,-7.669085541,-10.64320077,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.71922994,2.043349299,-7.675880641,-10.63763701,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.719613713,2.037030384,-7.682583329,-10.63213646,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.720016409,2.030824172,-7.689192237,-10.626699,112.5274725,112.1167883,112.5274725,116.8060837
1.71E+12,128,128,-1,-1,-1,-1,-9.720437331,2.024731092,-7.695706238,-10.62132437,112.5274725,112.1167883,112.5274725,116.8060837
