Shimmer_86BB_TimestampSync_Unix_CAL,Shimmer_86BB_GSR_Range_LPF_CAL,Shimmer_86BB_GSR_Skin_Conductance_LPF_CAL,Shimmer_86BB_GSR_Skin_Resistance_LPF_CAL,Shimmer_86BB_PPG_A13_LPF_CAL,Shimmer_86BB_PPG_IBI_LPF_CAL,Shimmer_86BB_PPGtoHR_LPF_CAL
1.71E+12,3,0.83709322,1194.613259,2932.267752,-1,-1
1.71E+12,3,0.837061862,1194.658228,2932.253854,-1,-1
1.71E+12,3,0.837029104,1194.705208,2932.239708,-1,-1
1.71E+12,3,0.836994914,1194.754249,2932.225324,-1,-1
1.71E+12,3,0.836959256,1194.8054,2932.210714,-1,-1
1.71E+12,3,0.836922098,1194.858709,2932.19589,-1,-1
1.71E+12,3,0.836883407,1194.914224,2932.180864,-1,-1
1.71E+12,3,0.836843151,1194.97199,2932.165651,-1,-1
1.71E+12,3,0.8368013,1195.032052,2932.150266,-1,-1
1.71E+12,3,0.836757824,1195.094454,2932.134725,-1,-1
1.71E+12,3,0.836712693,1195.159239,2932.119044,-1,-1
1.71E+12,3,0.836665879,1195.226447,2932.103239,-1,-1
1.71E+12,3,0.836617355,1195.29612,2932.087329,-1,-1
1.71E+12,3,0.836567093,1195.368297,2932.07133,-1,-1
1.71E+12,3,0.836515069,1195.443014,2932.05526,-1,-1
1.71E+12,3,0.836461257,1195.520307,2932.039138,-1,-1
1.71E+12,3,0.836405636,1195.600211,2932.022983,-1,-1
1.71E+12,3,0.836348182,1195.682759,2932.006812,-1,-1
1.71E+12,3,0.836288875,1195.76798,2931.990644,-1,-1
1.71E+12,3,0.836227695,1195.855904,2931.9745,-1,-1
1.71E+12,3,0.836164625,1195.946558,2931.958399,-1,-1
1.71E+12,3,0.836099647,1196.039968,2931.942359,-1,-1
1.71E+12,3,0.836032746,1196.136155,2931.926399,-1,-1
1.71E+12,3,0.835963908,1196.235141,2931.910538,-1,-1
1.71E+12,3,0.835893121,1196.336945,2931.894794,-1,-1
1.71E+12,3,0.835820373,1196.441585,2931.879182,-1,-1
1.71E+12,3,0.835745655,1196.549075,2931.863718,-1,-1
1.71E+12,3,0.835668958,1196.659427,2931.84842,-1,-1
1.71E+12,3,0.835590277,1196.772654,2931.8333,-1,-1
1.71E+12,3,0.835509606,1196.888762,2931.818377,-1,-1
1.71E+12,3,0.835426942,1197.007757,2931.803664,-1,-1
1.71E+12,3,0.835342283,1197.129643,2931.78918,-1,-1
1.71E+12,3,0.83525563,1197.254422,2931.774937,-1,-1
1.71E+12,3,0.835166985,1197.38209,2931.760953,-1,-1
1.71E+12,3,0.835076351,1197.512644,2931.74724,-1,-1
1.71E+12,3,0.834983735,1197.646076,2931.733812,-1,-1
1.71E+12,3,0.834889145,1197.782376,2931.720682,-1,-1
1.71E+12,3,0.834792589,1197.921532,2931.707863,-1,-1
1.71E+12,3,0.83469408,1198.063528,2931.695365,-1,-1
1.71E+12,3,0.83459363,1198.208347,2931.683199,-1,-1
1.71E+12,3,0.834491255,1198.355969,2931.671376,-1,-1
1.71E+12,3,0.834386971,1198.506371,2931.659903,-1,-1
1.71E+12,3,0.834280796,1198.659527,2931.64879,-1,-1
1.71E+12,3,0.834172751,1198.815411,2931.638043,-1,-1
1.71E+12,3,0.834062856,1198.973992,2931.627667,-1,-1
1.71E+12,3,0.833951136,1199.135239,2931.617667,-1,-1
1.71E+12,3,0.833837616,1199.299115,2931.608045,-1,-1
1.71E+12,3,0.833722322,1199.465583,2931.598801,-1,-1
1.71E+12,3,0.833605285,1199.634601,2931.589936,-1,-1
1.71E+12,3,0.833486536,1199.806124,2931.58145,-1,-1
1.71E+12,3,0.83336611,1199.980105,2931.573342,-1,-1
1.71E+12,3,0.833244041,1200.156495,2931.565613,-1,-1
1.71E+12,3,0.833120366,1200.33524,2931.55826,-1,-1
1.71E+12,3,0.832995125,1200.516286,2931.551282,-1,-1
1.71E+12,3,0.832868357,1200.699575,2931.544675,-1,-1
1.71E+12,3,0.832740106,1200.885048,2931.538436,-1,-1
1.71E+12,3,0.832610413,1201.072644,2931.53256,-1,-1
1.71E+12,3,0.832479325,1201.262298,2931.527042,-1,-1
1.71E+12,3,0.832346887,1201.453943,2931.521875,-1,-1
1.71E+12,3,0.832213148,1201.647514,2931.517052,-1,-1
1.71E+12,3,0.832078155,1201.842938,2931.512567,-1,-1
1.71E+12,3,0.83194196,1202.040146,2931.508411,-1,-1
1.71E+12,3,0.831804614,1202.239063,2931.504573,-1,-1
1.71E+12,3,0.831666168,1202.439614,2931.501042,-1,-1
1.71E+12,3,0.831526678,1202.641722,2931.497805,-1,-1
1.71E+12,3,0.831386198,1202.845309,2931.494851,-1,-1
1.71E+12,3,0.831244784,1203.050295,2931.492165,-1,-1
1.71E+12,3,0.831102492,1203.256597,2931.489735,-1,-1
1.71E+12,3,0.83095938,1203.464134,2931.48755,-1,-1
1.71E+12,3,0.830815507,1203.672822,2931.485597,-1,-1
1.71E+12,3,0.830670931,1203.882574,2931.483862,-1,-1
1.71E+12,3,0.830525713,1204.093305,2931.482335,-1,-1
1.71E+12,3,0.830379914,1204.304927,2931.481001,-1,-1
1.71E+12,3,0.830233595,1204.517351,2931.479849,-1,-1
1.71E+12,3,0.830086817,1204.730489,2931.478864,-1,-1
1.71E+12,3,0.829939642,1204.944252,2931.478034,-1,-1
1.71E+12,3,0.82979213,1205.158553,2931.477346,-1,-1
1.71E+12,3,0.829644344,1205.3733,2931.476787,-1,-1
1.71E+12,3,0.829496346,1205.588405,2931.476345,-1,-1
1.71E+12,3,0.829348198,1205.803778,2931.476006,-1,-1
1.71E+12,3,0.829199961,1206.019329,2931.47576,-1,-1
1.71E+12,3,0.829051697,1206.23497,2931.475593,-1,-1
1.71E+12,3,0.828903468,1206.45061,2931.475493,-1,-1
1.71E+12,3,0.828755334,1206.66616,2931.47545,-1,-1
1.71E+12,3,0.828607358,1206.881532,2931.47545,-1,-1
1.71E+12,3,0.828459601,1207.096636,2931.475482,-1,-1
1.71E+12,3,0.828312122,1207.311385,2931.475532,-1,-1
1.71E+12,3,0.828164981,1207.52569,2931.475588,-1,-1
1.71E+12,3,0.828018239,1207.739466,2931.475638,-1,-1
1.71E+12,3,0.827871954,1207.952627,2931.475671,-1,-1
1.71E+12,3,0.827726184,1208.165088,2931.475675,-1,-1
1.71E+12,3,0.827580985,1208.376765,2931.475644,-1,-1
1.71E+12,3,0.827436415,1208.587576,2931.475568,-1,-1
1.71E+12,3,0.827292529,1208.79744,2931.475442,-1,-1
1.71E+12,3,0.827149381,1209.006277,2931.475257,-1,-1
1.71E+12,3,0.827007025,1209.214007,2931.475008,-1,-1
1.71E+12,3,0.826865515,1209.420552,2931.474689,-1,-1
1.71E+12,3,0.826724903,1209.625836,2931.474296,-1,-1
1.71E+12,3,0.826585239,1209.829784,2931.473825,-1,-1
1.71E+12,3,0.826446572,1210.032325,2931.473273,-1,-1
1.71E+12,3,0.826308952,1210.233385,2931.472636,-1,-1
1.71E+12,3,0.826172424,1210.432896,2931.471913,-1,-1
1.71E+12,3,0.826037035,1210.63079,2931.471103,-1,-1
1.71E+12,3,0.825902832,1210.826998,2931.470202,-1,-1
1.71E+12,3,0.82576986,1211.021453,2931.46921,-1,-1
1.71E+12,3,0.825638162,1211.214089,2931.468127,-1,-1
1.71E+12,3,0.825507783,1211.404843,2931.46695,-1,-1
1.71E+12,3,0.825378764,1211.59365,2931.46568,-1,-1
1.71E+12,3,0.825251148,1211.78045,2931.464315,-1,-1
1.71E+12,3,0.825124974,1211.965182,2931.462856,-1,-1
1.71E+12,3,0.825000282,1212.147787,2931.461302,-1,-1
1.71E+12,3,0.824877112,1212.328206,2931.459655,-1,-1
1.71E+12,3,0.824755501,1212.506382,2931.457918,-1,-1
1.71E+12,3,0.824635488,1212.682258,2931.456094,-1,-1
1.71E+12,3,0.824517109,1212.85578,2931.454188,-0.99990647,-0.999936227
1.71E+12,3,0.8244004,1213.026894,2931.452204,-0.999611008,-0.999670993
1.71E+12,3,0.824285396,1213.195546,2931.450146,-0.999090456,-0.999050823
1.71E+12,3,0.824172133,1213.361683,2931.44802,-0.998320421,-0.997905607
1.71E+12,3,0.824060646,1213.525252,2931.445831,-0.997275155,-0.996047679
1.71E+12,3,0.823950969,1213.686202,2931.443584,-0.995927442,-0.993270816
1.71E+12,3,0.823843137,1213.84448,2931.441286,-0.994248493,-0.989349167
1.71E+12,3,0.823737184,1214.000034,2931.438943,-0.992207856,-0.984036114
1.71E+12,3,0.823633144,1214.152813,2931.43656,-0.98977333,-0.977063087
1.71E+12,3,0.823531051,1214.302766,2931.434147,-0.986910898,-0.968138318
