Shimmer_86BB_TimestampSync_Unix_CAL,Shimmer_86BB_GSR_Range_LPF_CAL,Shimmer_86BB_GSR_Skin_Conductance_LPF_CAL,Shimmer_86BB_GSR_Skin_Resistance_LPF_CAL,Shimmer_86BB_PPG_A13_LPF_CAL,Shimmer_86BB_PPG_IBI_LPF_CAL,Shimmer_86BB_PPGtoHR_LPF_CAL
1.71E+12,2,3.147275423,317.7351927,2931.947863,-1,-1
1.71E+12,2,3.147247,317.7380638,2931.979164,-1,-1
1.71E+12,2,3.147217991,317.740994,2932.010997,-1,-1
1.71E+12,2,3.147188406,317.7439825,2932.043342,-1,-1
1.71E+12,2,3.147158254,317.7470282,2932.076178,-1,-1
1.71E+12,2,3.147127546,317.75013,2932.109484,-1,-1
1.71E+12,2,3.147096293,317.753287,2932.14324,-1,-1
1.71E+12,2,3.14706451,317.7564975,2932.177419,-1,-1
1.71E+12,2,3.147032213,317.75976,2932.211999,-1,-1
1.71E+12,2,3.146999418,317.7630727,2932.246954,-1,-1
1.71E+12,2,3.146966141,317.7664342,2932.282258,-1,-1
1.71E+12,2,3.146932397,317.7698429,2932.317881,-1,-1
1.71E+12,2,3.146898203,317.773297,2932.3538,-1,-1
1.71E+12,2,3.146863578,317.7767947,2932.389987,-1,-1
1.71E+12,2,3.14682854,317.7803341,2932.426412,-1,-1
1.71E+12,2,3.146793108,317.7839134,2932.463047,-1,-1
1.71E+12,2,3.1467573,317.7875307,2932.499864,-1,-1
1.71E+12,2,3.146721137,317.7911838,2932.536829,-1,-1
1.71E+12,2,3.14668464,317.7948708,2932.57391,-1,-1
1.71E+12,2,3.146647829,317.7985895,2932.61108,-1,-1
1.71E+12,2,3.146610724,317.8023378,2932.648305,-1,-1
1.71E+12,2,3.146573349,317.8061136,2932.685553,-1,-1
1.71E+12,2,3.146535723,317.8099146,2932.722794,-1,-1
1.71E+12,2,3.146497868,317.8137388,2932.759998,-1,-1
1.71E+12,2,3.146459806,317.817584,2932.797133,-1,-1
1.71E+12,2,3.14642156,317.8214477,2932.834166,-1,-1
1.71E+12,2,3.146383153,317.8253278,2932.871068,-1,-1
1.71E+12,2,3.146344607,317.829222,2932.907807,-1,-1
1.71E+12,2,3.146305945,317.8331279,2932.944349,-1,-1
1.71E+12,2,3.146267186,317.8370436,2932.980667,-1,-1
1.71E+12,2,3.146228354,317.8409668,2933.016731,-1,-1
1.71E+12,2,3.146189469,317.8448953,2933.052511,-1,-1
1.71E+12,2,3.146150558,317.8488265,2933.087979,-1,-1
1.71E+12,2,3.146111642,317.8527582,2933.123108,-1,-1
1.71E+12,2,3.146072745,317.856688,2933.157871,-1,-1
1.71E+12,2,3.146033888,317.8606139,2933.192238,-1,-1
1.71E+12,2,3.145995089,317.864534,2933.226187,-1,-1
1.71E+12,2,3.145956366,317.8684463,2933.259693,-1,-1
1.71E+12,2,3.145917738,317.872349,2933.292732,-1,-1
1.71E+12,2,3.145879224,317.8762404,2933.325282,-1,-1
1.71E+12,2,3.145840843,317.8801184,2933.357323,-1,-1
1.71E+12,2,3.145802614,317.883981,2933.388833,-1,-1
1.71E+12,2,3.145764553,317.8878266,2933.419791,-1,-1
1.71E+12,2,3.14572668,317.8916533,2933.45018,-1,-1
1.71E+12,2,3.145689014,317.8954592,2933.479981,-1,-1
1.71E+12,2,3.145651569,317.8992428,2933.509178,-1,-1
1.71E+12,2,3.14561436,317.9030026,2933.537759,-1,-1
1.71E+12,2,3.145577403,317.9067369,2933.56571,-1,-1
1.71E+12,2,3.145540711,317.9104446,2933.593016,-1,-1
1.71E+12,2,3.145504296,317.9141242,2933.619667,-1,-1
1.71E+12,2,3.145468174,317.9177744,2933.645654,-1,-1
1.71E+12,2,3.145432357,317.9213936,2933.670967,-1,-1
