Shimmer_89F4_TimestampSync_Unix_CAL,Shimmer_89F4_ECG_EMG_Status1_LPF_CAL,Shimmer_89F4_ECG_EMG_Status2_LPF_CAL,Shimmer_89F4_ECG_IBI_LA_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_LA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_Vx_RL_LPF_CAL,Shimmer_89F4_ECG_LA_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_LA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_Vx_RL_24BIT_LPF_CAL,Shimmer_89F4_ECGtoHR_LA_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_LA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_Vx_RL_LPF_CAL
1.71E+12,128,128,-1,-1,-1,-1,-4.097662063,-34.07896974,-38.1766318,-16.05051991,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097661649,-34.0789645,-38.17662615,-16.05051873,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097661033,-34.07895823,-38.17661927,-16.05051744,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097660166,-34.07895069,-38.17661086,-16.05051608,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097658991,-34.07894157,-38.17660057,-16.05051466,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097657453,-34.0789306,-38.17658806,-16.05051322,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097655498,-34.07891756,-38.17657306,-16.05051179,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097653063,-34.0789023,-38.17655536,-16.05051039,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097650081,-34.0788847,-38.17653478,-16.05050907,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097646488,-34.07886463,-38.17651112,-16.05050792,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097642216,-34.07884192,-38.17648414,-16.05050699,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097637201,-34.07881625,-38.17645346,-16.05050642,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097631382,-34.07878722,-38.1764186,-16.05050631,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097624695,-34.07875435,-38.17637904,-16.05050674,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097617069,-34.07871721,-38.17633428,-16.05050784,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097608415,-34.07867545,-38.17628387,-16.05050975,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097598636,-34.07862876,-38.1762274,-16.05051265,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097587626,-34.07857685,-38.17616448,-16.05051671,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097575282,-34.07851939,-38.17609467,-16.05052209,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097561496,-34.07845595,-38.17601745,-16.05052899,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097546159,-34.07838601,-38.17593217,-16.05053757,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097529155,-34.07830895,-38.1758381,-16.05054803,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097510367,-34.07822416,-38.17573453,-16.05056062,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097489683,-34.0781311,-38.17562078,-16.05057561,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097466988,-34.07802928,-38.17549627,-16.05059328,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097442167,-34.07791828,-38.17536045,-16.05061393,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097415102,-34.07779769,-38.17521279,-16.05063793,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.09738568,-34.077667,-38.17505268,-16.05066569,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.09735379,-34.07752562,-38.17487941,-16.05069761,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097319329,-34.07737284,-38.17469217,-16.05073413,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097282202,-34.07720794,-38.17449014,-16.05077572,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097242319,-34.07703027,-38.17427259,-16.05082282,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.09719959,-34.07683926,-38.17403885,-16.05087593,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097153927,-34.07663442,-38.17378835,-16.0509356,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097105247,-34.07641528,-38.17352053,-16.05100235,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097053484,-34.07618135,-38.17323483,-16.0510767,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.096998579,-34.07593209,-38.17293067,-16.05115923,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.096940483,-34.07566686,-38.17260734,-16.05125051,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.096879149,-34.07538494,-38.17226409,-16.05135116,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.096814541,-34.07508564,-38.17190018,-16.05146184,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.096746633,-34.07476835,-38.17151498,-16.05158327,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.096675409,-34.07443256,-38.17110797,-16.05171618,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.096600874,-34.07407786,-38.17067873,-16.05186137,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.09652306,-34.07370386,-38.17022692,-16.05201964,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.096442027,-34.07331016,-38.16975219,-16.05219181,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.096357855,-34.07289624,-38.16925409,-16.05237873,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.096270644,-34.07246147,-38.16873212,-16.05258129,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.096180507,-34.07200525,-38.16818576,-16.05280037,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.096087563,-34.07152707,-38.16761463,-16.05303694,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.09599194,-34.07102651,-38.16701845,-16.05329194,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.095893783,-34.07050329,-38.16639707,-16.05356632,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.095793253,-34.06995719,-38.16575045,-16.05386107,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.095690535,-34.06938801,-38.16507854,-16.05417722,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.095585826,-34.06879551,-38.16438134,-16.05451587,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.095479333,-34.06817941,-38.16365875,-16.05487811,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.095371276,-34.06753936,-38.16291064,-16.05526498,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.095261897,-34.06687503,-38.16213693,-16.05567759,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.09515146,-34.06618622,-38.16133768,-16.05611708,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.09504025,-34.06547286,-38.16051311,-16.05658461,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.094928571,-34.06473499,-38.15966356,-16.0570813,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.094816753,-34.06397273,-38.15878949,-16.05760826,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.094705133,-34.06318622,-38.15789135,-16.05816664,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.094594064,-34.06237552,-38.15696959,-16.05875762,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.094483923,-34.06154065,-38.15602457,-16.05938238,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.094375106,-34.0606816,-38.1550567,-16.06004207,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.094268024,-34.05979848,-38.1540665,-16.06073784,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.094163114,-34.05889156,-38.15305467,-16.06147091,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.094060837,-34.05796122,-38.15202206,-16.06224248,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.093961666,-34.05700797,-38.15096963,-16.06305372,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.093866087,-34.05603233,-38.14989842,-16.06390581,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.093774602,-34.0550348,-38.1488094,-16.06479991,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.093687716,-34.05401582,-38.14770353,-16.06573718,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.093605948,-34.0529758,-38.14658175,-16.06671876,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.093529827,-34.05191523,-38.14544506,-16.06774579,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.093459892,-34.0508347,-38.14429459,-16.06881939,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.09339669,-34.04973497,-38.14313166,-16.06994067,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.09334078,-34.04861691,-38.14195769,-16.0711107,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.09329272,-34.04748152,-38.14077424,-16.07233054,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.093253075,-34.04632979,-38.13958286,-16.07360125,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.093222408,-34.04516268,-38.13838509,-16.07492388,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.093201286,-34.04398108,-38.13718236,-16.07629944,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.09319028,-34.04278583,-38.13597611,-16.07772888,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.093189957,-34.0415779,-38.13476785,-16.07921311,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.093200878,-34.04035837,-38.13355924,-16.08075304,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.0932236,-34.03912848,-38.13235208,-16.08234956,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.093258673,-34.03788956,-38.13114823,-16.08400356,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.093306643,-34.03664296,-38.12994961,-16.08571594,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.093368044,-34.03539001,-38.12875805,-16.0874875,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.093443391,-34.0341319,-38.12757529,-16.08931899,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.093533169,-34.03286978,-38.12640295,-16.0912111,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.093637822,-34.03160483,-38.12524265,-16.09316447,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.093757762,-34.03033828,-38.12409604,-16.09517965,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.093893372,-34.02907139,-38.12296477,-16.09725715,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.094045015,-34.02780541,-38.12185042,-16.09939743,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.094212994,-34.02654151,-38.1207545,-16.1016009,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.094397516,-34.02528081,-38.11967832,-16.10386788,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.094598661,-34.0240243,-38.11862296,-16.10619862,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.094816363,-34.02277278,-38.11758915,-16.10859333,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.095050422,-34.02152688,-38.1165773,-16.11105216,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.095300498,-34.02028713,-38.11558763,-16.1135753,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.095566159,-34.01905394,-38.1146201,-16.11616288,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.095846951,-34.01782755,-38.11367451,-16.11881497,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.09614245,-34.01660792,-38.11275037,-16.12153165,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.09645231,-34.01539472,-38.11184703,-16.12431304,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.096776282,-34.01418752,-38.1109638,-16.12715925,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097114239,-34.0129861,-38.11010034,-16.13007035,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097466367,-34.0117905,-38.10925687,-16.13304637,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.097833292,-34.01060078,-38.10843408,-16.13608728,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.098215864,-34.009417,-38.10763286,-16.13919305,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.098614863,-34.0082394,-38.10685426,-16.14236368,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.099030877,-34.00706853,-38.1060994,-16.14559919,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.099464301,-34.00590512,-38.10536942,-16.1488996,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.099915366,-34.00474998,-38.10466535,-16.15226487,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.100384183,-34.00360388,-38.10398806,-16.15569494,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.100870752,-34.00246748,-38.10333823,-16.15918973,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.101374963,-34.0013414,-38.10271636,-16.16274912,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.101896616,-34.00022619,-38.10212281,-16.16637295,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.102435425,-33.99912243,-38.10155785,-16.17006102,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.10299103,-33.99803062,-38.10102165,-16.17381311,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.103563014,-33.99695117,-38.10051419,-16.17762893,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.104150916,-33.99588436,-38.10003527,-16.18150813,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.104754227,-33.99483022,-38.09958445,-16.18545034,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.105372396,-33.99378861,-38.09916101,-16.18945511,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.106004845,-33.99275917,-38.09876401,-16.19352195,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.10665098,-33.99174144,-38.09839242,-16.19765033,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.107310184,-33.99073495,-38.09804514,-16.20183969,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.107981821,-33.98973929,-38.09772111,-16.2060894,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.108665239,-33.98875408,-38.09741932,-16.2103988,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.109359775,-33.98777898,-38.09713876,-16.21476728,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.110064767,-33.98681358,-38.09687835,-16.21919418,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.11077955,-33.98585734,-38.09663689,-16.22367885,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.111503462,-33.98490955,-38.09641302,-16.22822062,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.112235835,-33.98396943,-38.09620526,-16.2328188,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.112976007,-33.98303619,-38.0960122,-16.23747264,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.113723317,-33.98210913,-38.09583245,-16.2421814,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.114477107,-33.98118767,-38.09566478,-16.24694431,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.115236715,-33.9802713,-38.09550801,-16.2517606,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.116001476,-33.97935955,-38.09536102,-16.25662953,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.116770729,-33.97845192,-38.09522265,-16.2615503,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.117543815,-33.97754784,-38.09509165,-16.26652214,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.118320073,-33.97664658,-38.09496665,-16.27154423,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.119098839,-33.97574743,-38.09484627,-16.27661573,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.119879452,-33.97484977,-38.09472922,-16.28173582,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.120661261,-33.97395312,-38.09461438,-16.28690367,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.121443621,-33.97305713,-38.09450075,-16.29211837,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.122225889,-33.97216156,-38.09438745,-16.29737901,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.123007424,-33.97126616,-38.09427358,-16.30268469,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.123787585,-33.97037065,-38.09415823,-16.30803449,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.124565734,-33.96947467,-38.0940404,-16.31342742,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.125341233,-33.96857781,-38.09391905,-16.31886251,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.12611344,-33.96767978,-38.09379322,-16.32433872,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.12688172,-33.9667804,-38.09366212,-16.32985494,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.127645441,-33.96587968,-38.09352512,-16.33541009,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.128403974,-33.96497773,-38.0933817,-16.3410031,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.129156689,-33.96407471,-38.0932314,-16.34663285,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.129902961,-33.96317081,-38.09307377,-16.35229819,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.130642176,-33.96226614,-38.09290832,-16.3579979,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.131373727,-33.96136071,-38.09273443,-16.36373069,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.132097001,-33.96045453,-38.09255153,-16.36949531,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.132811383,-33.95954773,-38.09235911,-16.37529045,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.133516255,-33.95864059,-38.09215684,-16.38111472,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.134211015,-33.95773351,-38.09194452,-16.38696671,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.134895054,-33.956827,-38.09172206,-16.39284502,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.135567758,-33.95592162,-38.09148938,-16.39874818,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.136228516,-33.95501788,-38.09124639,-16.40467466,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.136876721,-33.95411618,-38.0909929,-16.41062288,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.137511764,-33.95321687,-38.09072863,-16.41659125,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.138133042,-33.95232034,-38.09045338,-16.4225781,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.138739955,-33.95142711,-38.09016706,-16.42858172,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.139331895,-33.95053782,-38.08986972,-16.43460037,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.139908252,-33.94965317,-38.08956142,-16.44063224,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.140468413,-33.9487738,-38.08924222,-16.44667544,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.14101176,-33.94790041,-38.08891217,-16.4527281,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.141537672,-33.94703361,-38.08857128,-16.45878831,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.142045527,-33.94617389,-38.08821942,-16.46485417,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.142534704,-33.94532164,-38.08785635,-16.47092374,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.143004584,-33.94447723,-38.08748181,-16.47699498,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.143454544,-33.9436411,-38.08709565,-16.4830659,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.143883963,-33.9428138,-38.08669777,-16.48913444,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.144292225,-33.94199594,-38.08628816,-16.4951985,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.144678714,-33.94118809,-38.0858668,-16.50125596,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.145042816,-33.94039078,-38.0854336,-16.50730465,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.145383914,-33.93960439,-38.0849883,-16.51334242,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.145701395,-33.9388291,-38.0845305,-16.5193671,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.145994642,-33.93806504,-38.08405968,-16.5253765,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.146263044,-33.93731233,-38.08357537,-16.53136843,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.146506002,-33.93657111,-38.08307712,-16.53734065,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.146722913,-33.93584157,-38.08256448,-16.54329092,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.146913174,-33.93512388,-38.08203705,-16.54921698,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.147076182,-33.93441815,-38.08149433,-16.55511658,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.147211338,-33.93372436,-38.0809357,-16.56098748,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.147318048,-33.93304226,-38.08036031,-16.5668274,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.147395723,-33.93237143,-38.07976715,-16.57263409,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.147443783,-33.93171136,-38.07915515,-16.5784053,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.147461654,-33.93106165,-38.07852331,-16.58413888,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.14744878,-33.93042199,-38.07787077,-16.58983264,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,-4.147404624,-33.92979208,-38.07719671,-16.59548443,-1,-1,-1,-1
