Shimmer_89F4_TimestampSync_Unix_CAL,Shimmer_89F4_ECG_EMG_Status1_LPF_CAL,Shimmer_89F4_ECG_EMG_Status2_LPF_CAL,Shimmer_89F4_ECG_IBI_LA_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_LA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_Vx_RL_LPF_CAL,Shimmer_89F4_ECG_LA_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_LA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_Vx_RL_24BIT_LPF_CAL,Shimmer_89F4_ECGtoHR_LA_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_LA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_Vx_RL_LPF_CAL
1.71E+12,128,128,-1,-1,-1,-1,14.43039325,9.259954792,23.69034804,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43050785,9.25994844,23.69045629,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43063108,9.259941434,23.69057251,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43076337,9.259933746,23.69069712,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43090518,9.259925348,23.69083053,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43105697,9.259916202,23.69097317,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43121922,9.259906265,23.69112549,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43139244,9.259895494,23.69128793,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43157712,9.259883848,23.69146096,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43177377,9.259871292,23.69164506,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43198294,9.25985779,23.69184073,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43220514,9.259843308,23.69204845,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43244091,9.259827819,23.69226873,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43269078,9.25981131,23.69250209,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43295529,9.259793782,23.69274907,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43323499,9.259775245,23.69301024,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43353044,9.259755716,23.69328616,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43384221,9.25973524,23.69357745,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43417083,9.259713878,23.69388471,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43451686,9.2596917,23.69420856,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43488083,9.25966878,23.69454961,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43526328,9.259645201,23.69490849,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43566473,9.259621063,23.6952858,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.4360857,9.259596476,23.69568217,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43652669,9.259571553,23.69609824,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43698822,9.259546405,23.69653462,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.4374708,9.259521155,23.69699196,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43797495,9.259495924,23.69747088,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43850115,9.259470831,23.69797198,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43904988,9.259446014,23.6984959,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.43962165,9.259421642,23.69904329,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.44021697,9.259397917,23.69961489,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.44083641,9.259375065,23.70021147,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.44148052,9.259353336,23.70083385,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.44214988,9.259333013,23.70148289,-605.0000721,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,14.44284504,9.259314402,23.70215944,-605.0000721,-1,-1,-1,-1
