Shimmer_86BB_TimestampSync_Unix_CAL,Shimmer_86BB_GSR_Range_LPF_CAL,Shimmer_86BB_GSR_Skin_Conductance_LPF_CAL,Shimmer_86BB_GSR_Skin_Resistance_LPF_CAL,Shimmer_86BB_PPG_A13_LPF_CAL,Shimmer_86BB_PPG_IBI_LPF_CAL,Shimmer_86BB_PPGtoHR_LPF_CAL
1.71E+12,3,0.009069471,110293.8403,2932.176004,-1,-1
1.71E+12,3,0.009068907,110301.5505,2932.160648,-1,-1
1.71E+12,3,0.009068366,110308.9773,2932.145099,-1,-1
1.71E+12,3,0.009067849,110316.1021,2932.129371,-1,-1
1.71E+12,3,0.009067358,110322.9067,2932.113479,-1,-1
1.71E+12,3,0.009066895,110329.3729,2932.097438,-1,-1
1.71E+12,3,0.00906646,110335.4831,2932.081262,-1,-1
1.71E+12,3,0.009066055,110341.2214,2932.064965,-1,-1
1.71E+12,3,0.009065681,110346.5726,2932.048562,-1,-1
1.71E+12,3,0.009065339,110351.522,2932.032066,-1,-1
1.71E+12,3,0.009065031,110356.0553,2932.015494,-1,-1
1.71E+12,3,0.009064757,110360.1587,2931.998863,-1,-1
1.71E+12,3,0.009064518,110363.819,2931.982189,-1,-1
1.71E+12,3,0.009064316,110367.0235,2931.965488,-1,-1
1.71E+12,3,0.009064152,110369.7613,2931.948777,-1,-1
1.71E+12,3,0.009064025,110372.0224,2931.932073,-1,-1
1.71E+12,3,0.009063938,110373.7959,2931.915392,-1,-1
1.71E+12,3,0.009063891,110375.0693,2931.898747,-1,-1
1.71E+12,3,0.009063884,110375.8322,2931.882155,-1,-1
1.71E+12,3,0.009063919,110376.0761,2931.865632,-1,-1
1.71E+12,3,0.009063996,110375.793,2931.849194,-1,-1
1.71E+12,3,0.009064117,110374.9756,2931.832857,-1,-1
1.71E+12,3,0.00906428,110373.6151,2931.816638,-1,-1
1.71E+12,3,0.009064488,110371.7033,2931.800551,-1,-1
1.71E+12,3,0.009064741,110369.2322,2931.784611,-1,-1
1.71E+12,3,0.00906504,110366.1937,2931.76883,-1,-1
1.71E+12,3,0.009065384,110362.582,2931.753221,-1,-1
1.71E+12,3,0.009065776,110358.3913,2931.737799,-1,-1
1.71E+12,3,0.009066215,110353.6148,2931.722576,-1,-1
1.71E+12,3,0.009066701,110348.2457,2931.707566,-1,-1
1.71E+12,3,0.009067237,110342.2774,2931.69278,-1,-1
1.71E+12,3,0.009067821,110335.7034,2931.67823,-1,-1
1.71E+12,3,0.009068455,110328.5174,2931.663927,-1,-1
1.71E+12,3,0.00906914,110320.7131,2931.64988,-1,-1
1.71E+12,3,0.009069875,110312.286,2931.636098,-1,-1
1.71E+12,3,0.009070662,110303.2303,2931.622591,-1,-1
1.71E+12,3,0.0090715,110293.5387,2931.609368,-1,-1
1.71E+12,3,0.009072392,110283.2038,2931.596436,-1,-1
1.71E+12,3,0.009073337,110272.2197,2931.583802,-1,-1
1.71E+12,3,0.009074335,110260.5808,2931.571471,-1,-1
1.71E+12,3,0.009075389,110248.2814,2931.559447,-1,-1
1.71E+12,3,0.009076497,110235.3163,2931.547737,-1,-1
1.71E+12,3,0.009077661,110221.6785,2931.536344,-1,-1
1.71E+12,3,0.009078882,110207.3613,2931.525273,-1,-1
1.71E+12,3,0.009080159,110192.3594,2931.514526,-1,-1
1.71E+12,3,0.009081494,110176.6696,2931.504106,-1,-1
1.71E+12,3,0.009082886,110160.2891,2931.494013,-1,-1
1.71E+12,3,0.009084336,110143.2156,2931.484248,-1,-1
1.71E+12,3,0.009085845,110125.4474,2931.47481,-1,-1
1.71E+12,3,0.009087411,110106.9834,2931.465701,-1,-1
1.71E+12,3,0.009089036,110087.8232,2931.456919,-1,-1
1.71E+12,3,0.00909072,110067.9656,2931.448464,-1,-1
1.71E+12,3,0.009092463,110047.4081,2931.440332,-1,-1
1.71E+12,3,0.009094265,110026.149,2931.432521,-1,-1
1.71E+12,3,0.009096126,110004.1884,2931.425025,-1,-1
1.71E+12,3,0.009098046,109981.5291,2931.417843,-1,-1
1.71E+12,3,0.009100025,109958.173,2931.410971,-1,-1
1.71E+12,3,0.009102062,109934.123,2931.404405,-1,-1
1.71E+12,3,0.009104158,109909.3846,2931.398141,-1,-1
1.71E+12,3,0.009106312,109883.9644,2931.392175,-1,-1
1.71E+12,3,0.009108523,109857.8684,2931.386498,-1,-1
1.71E+12,3,0.009110791,109831.1041,2931.381106,-1,-1
1.71E+12,3,0.009113115,109803.6797,2931.375991,-1,-1
1.71E+12,3,0.009115495,109775.6048,2931.371148,-1,-1
1.71E+12,3,0.009117928,109746.8902,2931.366571,-1,-1
1.71E+12,3,0.009120416,109717.548,2931.362255,-1,-1
1.71E+12,3,0.009122955,109687.5913,2931.358193,-1,-1
1.71E+12,3,0.009125546,109657.0349,2931.354376,-1,-1
1.71E+12,3,0.009128186,109625.8946,2931.350798,-1,-1
1.71E+12,3,0.009130874,109594.1878,2931.34745,-1,-1
1.71E+12,3,0.009133609,109561.9345,2931.344325,-1,-1
1.71E+12,3,0.009136389,109529.1568,2931.341417,-1,-1
1.71E+12,3,0.009139212,109495.8763,2931.338718,-1,-1
1.71E+12,3,0.009142075,109462.1161,2931.336221,-1,-1
1.71E+12,3,0.009144977,109427.9022,2931.333915,-1,-1
1.71E+12,3,0.009147915,109393.2607,2931.331795,-1,-1
1.71E+12,3,0.009150887,109358.2173,2931.329852,-1,-1
1.71E+12,3,0.009153892,109322.7986,2931.328082,-1,-1
1.71E+12,3,0.009156925,109287.0324,2931.326477,-1,-1
1.71E+12,3,0.009159986,109250.9475,2931.325031,-1,-1
1.71E+12,3,0.009163071,109214.5736,2931.323736,-1,-1
1.71E+12,3,0.009166178,109177.9412,2931.322585,-1,-1
1.71E+12,3,0.009169304,109141.0814,2931.321571,-1,-1
1.71E+12,3,0.009172447,109104.0279,2931.320689,-1,-1
1.71E+12,3,0.009175602,109066.815,2931.319933,-1,-1
1.71E+12,3,0.009178768,109029.4777,2931.319299,-1,-1
1.71E+12,3,0.009181942,108992.0515,2931.318779,-1,-1
1.71E+12,3,0.009185119,108954.5708,2931.318367,-1,-1
1.71E+12,3,0.009188298,108917.0702,2931.318057,-1,-1
1.71E+12,3,0.009191475,108879.586,2931.317843,-1,-1
1.71E+12,3,0.009194647,108842.1561,2931.317721,-1,-1
1.71E+12,3,0.009197811,108804.8186,2931.317688,-1,-1
1.71E+12,3,0.009200963,108767.612,2931.317739,-1,-1
1.71E+12,3,0.0092041,108730.5762,2931.317869,-1,-1
1.71E+12,3,0.009207219,108693.7513,2931.318073,-1,-1
1.71E+12,3,0.009210333,108657.1462,2931.318346,-1,-1
1.71E+12,3,0.009213489,108620.7331,2931.318686,-1,-1
1.71E+12,3,0.009216761,108584.4737,2931.319087,-1,-1
1.71E+12,3,0.00922024,108548.3201,2931.319549,-1,-1
1.71E+12,3,0.009224039,108512.2146,2931.320067,-1,-1
1.71E+12,3,0.009228285,108476.0892,2931.320639,-1,-1
