Shimmer_89F4_TimestampSync_Unix_CAL,Shimmer_89F4_ECG_EMG_Status1_LPF_CAL,Shimmer_89F4_ECG_EMG_Status2_LPF_CAL,Shimmer_89F4_ECG_IBI_LA_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_LA_LPF_CAL,Shimmer_89F4_ECG_IBI_LL_RA_LPF_CAL,Shimmer_89F4_ECG_IBI_Vx_RL_LPF_CAL,Shimmer_89F4_ECG_LA_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_LA_24BIT_LPF_CAL,Shimmer_89F4_ECG_LL_RA_24BIT_LPF_CAL,Shimmer_89F4_ECG_Vx_RL_24BIT_LPF_CAL,Shimmer_89F4_ECGtoHR_LA_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_LA_LPF_CAL,Shimmer_89F4_ECGtoHR_LL_RA_LPF_CAL,Shimmer_89F4_ECGtoHR_Vx_RL_LPF_CAL
1.71E+12,128,128,-1,-1,-1,-1,66.19811888,5.443383686,71.64150256,-129.6518247,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.19846118,5.443278613,71.64173979,-129.6519017,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.1988295,5.443167957,71.64199746,-129.6519773,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.19922518,5.443051544,71.64227672,-129.6520506,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.19964961,5.442929208,71.64257882,-129.6521211,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.20010424,5.442800793,71.64290504,-129.652188,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.2005905,5.442666168,71.64325667,-129.6522506,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.20110985,5.44252522,71.64363507,-129.6523082,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.20166376,5.442377855,71.64404161,-129.6523599,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.20225374,5.442223968,71.6444777,-129.6524049,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.20288132,5.442063442,71.64494476,-129.6524424,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.20354808,5.441896175,71.64544425,-129.6524715,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.20425561,5.441722103,71.64597771,-129.6524912,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.20500546,5.441541195,71.64654665,-129.6525006,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.20579916,5.441353441,71.6471526,-129.6524987,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.20663826,5.441158867,71.64779713,-129.6524844,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.20752429,5.440957548,71.64848184,-129.6524566,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.2084587,5.440749612,71.64920832,-129.6524143,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.20944299,5.440535223,71.64997821,-129.6523562,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.21047862,5.440314552,71.65079317,-129.6522813,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.21156707,5.440087745,71.65165482,-129.6521884,-1,-1,-1,-1
1.71E+12,128,128,-1,-1,-1,-1,66.21270983,5.439854922,71.65256475,-129.6520763,-1,-1,-1,-1
